case;id;position;input;word;ldo;ldo_acc;ldo_acc_mean;ldo_acc_mean_dik;udo;udo_acc;udo_acc_mean;udo_acc_mean_dik;OND_mean_1;OLD20_m_mean_1;OLD20_sd_mean_1;OUP_mean_1;OS_mean_1;l1;l2;l3;l4;l5;l6;l7;l_avg.1;l_avg.2;l_avg.3;l_avg.4;l_avg.5;l_avg.6;l_avg.7;l_ratio_1;l_ratio_2;l_ratio_3;l_ratio_4;l_ratio_5;l_ratio_6;l_ratio_7;l_mean;l_min;l_max;l_sd;l_avg_mean;l_avg_min;l_avg_max;l_avg_sd;l_ratio_mean;l_ratio_min;l_ratio_max;l_ratio_sd;bg1;bg2;bg3;bg4;bg5;bg6;bg_avg.1;bg_avg.2;bg_avg.3;bg_avg.4;bg_avg.5;bg_avg.6;bg1_ratio;bg2_ratio;bg3_ratio;bg4_ratio;bg5_ratio;bg6_ratio;bg_mean;bg_min;bg_max;bg_sd;bg_avg_mean;bg_avg_min;bg_avg_max;bg_avg_sd;bg_ratio_mean;bg_ratio_min;bg_ratio_max;bg_ratio_sd;tg1;tg2;tg3;tg4;tg5;tg_mean;tg_min;tg_max;tg_sd;CV;CV_freq;CV_beg;CV_end;filter_$;LG_l_mean;LG_l_min;LG_l_avg_mean;LG_l_avg_min;LG_l_ratio_mean;LG_l_ratio_min;LG_bg_mean;LG_bg_min;LG_bg_avg_mean;LG_bg_avg_min;LG_bg_ratio_mean;LG_bg_ratio_min;LG_CV_freq;ZOND_mean_1;ZOLD20_m_mean_1;ZOLD20_sd_mean_1;ZOUP_mean_1;ZOS_mean_1;ZCV_beg;ZLG_CV_freq;ZLG_l_mean;ZLG_l_min;ZLG_l_avg_mean;ZLG_l_avg_min;ZLG_l_ratio_mean;ZLG_l_ratio_min;ZLG_bg_mean;ZLG_bg_min;ZLG_bg_avg_mean;ZLG_bg_avg_min;ZLG_bg_ratio_mean;ZLG_bg_ratio_min
13066;1867;4;###vastuut###;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;2673,71428571429;104;10000;4360,15224177191;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;3,42711499650589;2,01703333929878;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13067;1867;5;##vastuut####;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;1542,85714285714;98;10000;3729,3999708877;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;3,18832571547269;1,99122607569249;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13068;1867;6;#vastuut#####;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;100;55;164;35,1425667816112;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;2;1,74036268949424;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13069;1867;7;vastuut######;vastuut;vastuut;1;1;1;vastuut;1;1;1;1;2,9;,552506251;7;1;164;410;128;288;61;134;178;101,938679245283;355,749055585537;150,871520342612;235,241032998565;164,761038961039;164,761038961039;235,241032998565;1,60881032807367;1,15249778899671;,848403991086762;1,22427620865683;,370233159396529;,813299071461227;,756670712294847;194,714285714286;61;410;117,110651786696;201,22334272752;101,938679245283;355,749055585537;82,9099431604481;,967741608566653;,370233159396529;1,60881032807367;,398031653824354;78;28;25;15;22;28;49,2197802197802;29,7567567567568;62,4475138121547;40,5789473684211;23,5714285714286;19,55;,631022823330516;1,06274131274131;2,49790055248619;2,70526315789474;1,07142857142857;,698214285714286;83,8571428571429;42;178;44,438829010332;37,5207377880902;19,55;62,4475138121547;16,4035023597696;1,44442845059927;,631022823330516;2,70526315789474;,916819055647286;8;11;2;5;1;5,4;1;11;4,15932686861708;CVCCVVC;1484;1;0;0;2,28939781582042;1,78532983501077;2,30367835923543;2,0083390024114;-,0142405858255901;-,431524686885069;1,92354006123336;1,6232492903979;1,57427136952968;1,29114676173189;,159696034044863;-,199954932566886;3,17143390094301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13070;1868;1;######vauhtia;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;4335,14285714286;164;10000;3840,69817561735;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;1;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;3,63700341347234;2,2148438480477;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021;-,762483446057557;,119400060879221;,273537236993687;-1,58215396541109;-,789450496496574;,535591062619406;,178403886279797;,876663218388791;-,532979826881264;,454070567420401;,176844044046879;,339686973563274;-,0394720187951383;,915904561956309;1,22294209626801;-,358611010365644;,838363948281661;,455502389646848;-,754357989223737
13071;1868;2;#####vauhtia#;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;4056,71428571429;51;10000;4100,08344282104;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;3,60817442143191;1,70757017609794;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13072;1868;3;####vauhtia##;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;3485,42857142857;28;10000;4378,2953249388;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;3,54225618695711;1,44715803134222;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13073;1868;4;###vauhtia###;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;2630,28571428571;28;10000;4389,71527984393;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;3,42000292620768;1,44715803134222;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13074;1868;5;##vauhtia####;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;1503,71428571429;28;10000;3746,87161572983;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;3,177165325667;1,44715803134222;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13075;1868;6;#vauhtia#####;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;80;28;164;52,8172951472022;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;1,90308998699194;1,44715803134222;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13076;1868;7;vauhtia######;vauhtia;vauhtia;1;1;1;vauhtia;1;1;1;0;3,1;,640723276;3;0;164;410;99;34;267;198;555;101,938679245283;355,749055585537;164,761038961039;92,4765100671141;235,241032998565;213,961077844311;355,749055585537;1,60881032807367;1,15249778899671;,600870209512399;,367660933304304;1,13500606844227;,925401956257084;1,56008847047116;246,714285714286;34;555;181,840327655624;217,125207183912;92,4765100671141;355,749055585537;108,257853892087;1,05004796500823;,367660933304304;1,60881032807367;,460619127901655;78;21;4;10;27;35;49,2197802197802;15,7843137254902;19,5;29,0740740740741;29,5467625899281;24,6785714285714;,631022823330516;,751633986928105;4,875;2,90740740740741;1,09432454036771;,705102040816326;130,428571428571;28;555;189,412123109775;27,9672503396407;15,7843137254902;49,2197802197802;11,7160029521403;1,82741513314168;,631022823330516;4,875;1,72277827715118;1;4;1;1;4;2,2;1;4;1,6431676725155;CVVCCVV;889;1;0;0;2,3921942975532;1,53147891704226;2,33671024586523;1,96603143172531;,0212091376057702;-,434552514683057;2,11537273752004;1,44715803134222;1,44664976987447;1,19822570426993;,261837217058574;-,199954932566886;2,94890176097021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13077;1869;1;######vedellä;vedellä;vedellä;1;1;1;vedellä;1;1;1;0;2,7;,470162346;5;0;164;195;44;198;174;213;211;101,938679245283;184,351206434316;28,3647058823529;184,351206434316;157,965517241379;157,965517241379;140,835051546392;1,60881032807367;1,05776362287858;1,55122355868934;1,07403690938441;1,10150622134905;1,34839554682384;1,49820657345729;171,285714285714;44;213;58,9568042036266;136,53884057506;28,3647058823529;184,351206434316;55,388809960914;1,31999182295088;1,05776362287858;1,60881032807367;,240293195863531;14;3;24;44;113;36;10,7058823529412;4,5;17,7428571428571;28,8490566037736;90,6575342465753;23,59375;,764705882352941;1,5;,739285714285714;,65566037735849;,802279064128985;,655381944444444;4314;34;10000;3867,68406155415;29,3415133910245;4,5;90,6575342465753;31,2789068535076;,852885497095096;,655381944444444;1,5;,322460585871382;3;3;8;26;22;12,4;3;26;10,876580344943;CVCVCCV;2163;1;1;1;2,23372114308459;1,64345267648619;2,13525621070263;1,45277828466316;,120571240858645;,0243886272937108;3,63488014076653;1,53147891704226;1,46748251033959;,653212513775344;-,0691092704944831;-,183505527458005;3,33505651943909;-,762483446057557;-,765864523952693;-,717496910140889;-,0564510093733939;-,789450496496574;,535591062619406;1,01296042857994;-,529300933205178;-,194730354112667;-2,0016433947065;-1,73633873938449;1,4997887993504;1,77315230544578;-,398700792694865;-,723935452466485;-,230982784293917;-,936150754440195;-1,06576858091926;-,394319145008744
13078;1869;2;#####vedellä#;vedellä;vedellä;1;1;1;vedellä;1;1;1;0;2,7;,470162346;5;0;164;195;44;198;174;213;211;101,938679245283;184,351206434316;28,3647058823529;184,351206434316;157,965517241379;157,965517241379;140,835051546392;1,60881032807367;1,05776362287858;1,55122355868934;1,07403690938441;1,10150622134905;1,34839554682384;1,49820657345729;171,285714285714;44;213;58,9568042036266;136,53884057506;28,3647058823529;184,351206434316;55,388809960914;1,31999182295088;1,05776362287858;1,60881032807367;,240293195863531;14;3;24;44;113;36;10,7058823529412;4,5;17,7428571428571;28,8490566037736;90,6575342465753;23,59375;,764705882352941;1,5;,739285714285714;,65566037735849;,802279064128985;,655381944444444;4030;12;10000;4130,0100080589;29,3415133910245;4,5;90,6575342465753;31,2789068535076;,852885497095096;,655381944444444;1,5;,322460585871382;3;3;8;26;22;12,4;3;26;10,876580344943;CVCVCCV;2163;1;1;0;2,23372114308459;1,64345267648619;2,13525621070263;1,45277828466316;,120571240858645;,0243886272937108;3,60530504614111;1,07918124604762;1,46748251033959;,653212513775344;-,0691092704944831;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13079;1869;3;####vedellä##;vedellä;vedellä;1;1;1;vedellä;1;1;1;0;2,7;,470162346;5;0;164;195;44;198;174;213;211;101,938679245283;184,351206434316;28,3647058823529;184,351206434316;157,965517241379;157,965517241379;140,835051546392;1,60881032807367;1,05776362287858;1,55122355868934;1,07403690938441;1,10150622134905;1,34839554682384;1,49820657345729;171,285714285714;44;213;58,9568042036266;136,53884057506;28,3647058823529;184,351206434316;55,388809960914;1,31999182295088;1,05776362287858;1,60881032807367;,240293195863531;14;3;24;44;113;36;10,7058823529412;4,5;17,7428571428571;28,8490566037736;90,6575342465753;23,59375;,764705882352941;1,5;,739285714285714;,65566037735849;,802279064128985;,655381944444444;3463,57142857143;12;10000;4398,01340975456;29,3415133910245;4,5;90,6575342465753;31,2789068535076;,852885497095096;,655381944444444;1,5;,322460585871382;3;3;8;26;22;12,4;3;26;10,876580344943;CVCVCCV;2163;1;1;0;2,23372114308459;1,64345267648619;2,13525621070263;1,45277828466316;,120571240858645;,0243886272937108;3,53952414843729;1,07918124604762;1,46748251033959;,653212513775344;-,0691092704944831;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13080;1869;4;###vedellä###;vedellä;vedellä;1;1;1;vedellä;1;1;1;0;2,7;,470162346;5;0;164;195;44;198;174;213;211;101,938679245283;184,351206434316;28,3647058823529;184,351206434316;157,965517241379;157,965517241379;140,835051546392;1,60881032807367;1,05776362287858;1,55122355868934;1,07403690938441;1,10150622134905;1,34839554682384;1,49820657345729;171,285714285714;44;213;58,9568042036266;136,53884057506;28,3647058823529;184,351206434316;55,388809960914;1,31999182295088;1,05776362287858;1,60881032807367;,240293195863531;14;3;24;44;113;36;10,7058823529412;4,5;17,7428571428571;28,8490566037736;90,6575342465753;23,59375;,764705882352941;1,5;,739285714285714;,65566037735849;,802279064128985;,655381944444444;2621,57142857143;12;10000;4395,68348334071;29,3415133910245;4,5;90,6575342465753;31,2789068535076;,852885497095096;,655381944444444;1,5;,322460585871382;3;3;8;26;22;12,4;3;26;10,876580344943;CVCVCCV;2163;1;1;0;2,23372114308459;1,64345267648619;2,13525621070263;1,45277828466316;,120571240858645;,0243886272937108;3,41856169520321;1,07918124604762;1,46748251033959;,653212513775344;-,0691092704944831;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13081;1869;5;##vedellä####;vedellä;vedellä;1;1;1;vedellä;1;1;1;0;2,7;,470162346;5;0;164;195;44;198;174;213;211;101,938679245283;184,351206434316;28,3647058823529;184,351206434316;157,965517241379;157,965517241379;140,835051546392;1,60881032807367;1,05776362287858;1,55122355868934;1,07403690938441;1,10150622134905;1,34839554682384;1,49820657345729;171,285714285714;44;213;58,9568042036266;136,53884057506;28,3647058823529;184,351206434316;55,388809960914;1,31999182295088;1,05776362287858;1,60881032807367;,240293195863531;14;3;24;44;113;36;10,7058823529412;4,5;17,7428571428571;28,8490566037736;90,6575342465753;23,59375;,764705882352941;1,5;,739285714285714;,65566037735849;,802279064128985;,655381944444444;1498,14285714286;12;10000;3749,45260131713;29,3415133910245;4,5;90,6575342465753;31,2789068535076;,852885497095096;,655381944444444;1,5;,322460585871382;3;3;8;26;22;12,4;3;26;10,876580344943;CVCVCCV;2163;1;1;0;2,23372114308459;1,64345267648619;2,13525621070263;1,45277828466316;,120571240858645;,0243886272937108;3,17555322799008;1,07918124604762;1,46748251033959;,653212513775344;-,0691092704944831;-,183505527458005;3,33505651943909; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
